,mean frequency,label
7877,1.5,0
7878,1.0,0
7879,1.5,0
7880,1.0,0
7881,1.5,0
7882,5.5,0
7883,0.5,0
7884,6.0,0
7885,0.5,0
7886,1.0,0
7887,5.5,0
7888,1.0,0
7889,8.5,0
7890,0.5,0
7891,7.0,0
7892,2.0,0
7893,2.5,0
7894,1.5,0
7895,13.5,0
7896,0.5,0
7897,7.5,0
7898,1.5,0
7899,1.5,0
7900,2.5,0
7901,0.5,0
7902,11.5,0
7903,5.5,0
7904,2.5,0
7905,0.5,0
7906,1.0,0
7907,1.5,0
7908,7.0,0
7909,1.5,0
7910,2.0,0
7911,0.5,0
7912,5.0,0
7913,1.0,0
7914,4.5,0
7915,11.5,0
7916,2.0,0
7917,3.5,0
7918,1.5,0
7919,9.0,0
7920,13.5,0
7921,0.5,0
7922,0.5,0
7923,5.5,0
7924,0.5,0
7925,6.0,0
7926,1.5,0
7927,1.5,0
7928,1.0,0
7929,2.5,0
7930,1.5,0
7931,13.0,0
7932,2.5,0
7933,0.5,0
7934,5.5,0
7935,1.0,0
7936,8.5,0
7937,1.0,0
7938,1.0,0
7939,0.5,0
7940,4.0,0
7941,3.5,0
7942,6.0,0
7943,7.0,0
7944,0.5,0
7945,1.5,0
7946,7.5,0
7947,0.5,0
7948,5.5,0
7949,1.5,0
7950,2.0,0
7951,1.5,0
7952,0.5,0
7953,5.0,0
7954,2.0,0
7955,2.0,0
7956,1.5,0
7957,4.5,0
7958,6.5,0
7959,6.5,0
7960,1.5,0
7961,12.0,0
7962,1.5,0
7963,0.5,0
7964,3.0,0
7965,0.5,0
7966,2.5,0
7967,5.5,0
7968,9.5,0
7969,2.0,0
7970,3.5,0
7971,4.5,0
7972,0.5,0
7973,3.0,0
7974,1.5,0
7975,2.0,0
7976,2.5,0
7977,0.5,0
7978,0.5,0
7979,2.0,0
7980,0.5,0
7981,9.5,0
7982,0.5,0
7983,1.0,0
7984,1.5,0
7985,2.5,0
7986,3.5,0
7987,2.5,0
7988,2.5,0
7989,3.0,0
7990,2.0,0
7991,0.5,0
7992,3.0,0
7993,0.5,0
7994,10.5,0
7995,10.5,0
7996,1.0,0
7997,1.5,0
7998,1.0,0
7999,2.5,0
8000,1.5,0
8001,1.5,0
8002,1.5,0
8003,5.5,0
8004,0.5,0
8005,5.5,0
8006,1.0,0
8007,3.5,0
8008,5.5,0
8009,0.5,0
8010,7.5,0
8011,3.5,0
8012,1.5,0
8013,2.5,0
8014,1.5,0
8015,2.0,0
8016,4.5,0
8017,1.5,0
8018,2.0,0
8019,1.0,0
8020,2.0,0
8021,1.5,0
8022,4.0,0
8023,5.0,0
8024,1.5,0
8025,0.5,0
8026,5.5,0
8027,5.5,0
8028,3.0,0
8029,0.5,0
8030,0.5,0
8031,0.5,0
8032,0.5,0
8033,6.0,0
8034,1.5,0
8035,7.0,0
8036,2.0,0
8037,1.5,0
8038,17.0,0
8039,6.0,0
8040,0.5,0
8041,1.5,0
8042,6.5,0
8043,5.5,0
8044,2.5,0
8045,12.0,0
8046,7.0,0
8047,6.5,0
8048,2.0,0
8049,2.0,0
8050,0.5,0
8051,3.0,0
8052,2.0,0
8053,2.0,0
8054,1.5,0
8055,14.0,0
8056,4.5,0
8057,1.0,0
8058,12.5,0
8059,2.5,0
8060,1.0,0
8061,3.0,0
8062,3.0,0
8063,1.5,0
8064,5.5,0
8065,2.5,0
8066,2.0,0
8067,1.5,0
8068,1.5,0
8069,2.0,0
8070,11.5,0
8071,10.5,0
8072,2.5,0
8073,1.0,0
8074,1.0,0
8075,7.0,0
8076,0.5,0
8077,1.5,0
8078,2.5,0
8079,2.0,0
8080,1.0,0
8081,2.0,0
8082,3.5,0
8083,5.0,0
8084,2.5,0
8085,1.5,0
8086,5.0,0
8087,1.0,0
8088,10.5,0
8089,4.5,0
8090,2.5,0
8091,1.0,0
8092,1.5,0
8093,1.5,0
8094,4.0,0
8095,2.0,0
8096,0.5,0
8097,5.5,0
8098,0.5,0
8099,2.0,0
8100,0.5,0
8101,2.5,0
8102,1.0,0
8103,0.5,0
8104,4.5,0
8105,0.5,0
8106,2.0,0
8107,0.5,0
8108,5.0,0
8109,1.5,0
8110,2.5,0
8111,11.5,0
8112,1.0,0
8113,4.5,0
8114,2.5,0
8115,3.0,0
8116,1.5,0
8117,1.0,0
8118,0.5,0
8119,8.0,0
8120,0.5,0
8121,5.5,0
8122,2.5,0
8123,1.0,0
8124,4.5,0
8125,0.5,0
8126,5.5,0
8127,5.5,0
8128,4.0,0
8129,6.5,0
8130,5.5,0
8131,3.0,0
8132,1.5,0
8133,0.5,0
8134,3.5,0
8135,1.0,0
8136,1.5,0
8137,1.0,0
8138,5.0,0
8139,9.5,0
8140,2.5,0
8141,1.5,0
8142,1.5,0
8143,0.5,0
8144,3.0,0
8145,0.5,0
8146,0.5,0
8147,1.0,0
8148,1.0,0
8149,4.0,0
8150,6.5,0
8151,4.0,0
8152,3.0,0
8153,0.5,0
8154,1.0,0
8155,15.0,0
8156,0.5,0
8157,4.0,0
8158,0.5,0
8159,0.5,0
8160,1.5,0
8161,0.5,0
8162,4.5,0
8163,6.0,0
8164,1.5,0
8165,0.5,0
8166,0.5,0
8167,1.0,0
8168,9.5,0
8169,8.5,0
8170,0.5,0
8171,2.5,0
8172,6.5,0
8173,2.5,0
8174,1.0,0
8175,0.5,0
8176,1.0,0
8177,2.5,0
8178,0.5,0
8179,10.5,0
8180,2.0,0
8181,6.0,0
8182,1.5,0
8183,6.5,0
8184,5.5,0
8185,7.5,0
8186,0.5,0
8187,1.5,0
8188,0.5,0
8189,2.5,0
8190,4.0,0
8191,0.5,0
8192,2.0,0
8193,1.0,0
8194,4.5,0
8195,5.0,0
8196,0.5,0
8197,10.5,0
8198,1.5,0
8199,5.5,0
8200,6.5,0
8201,12.0,0
8202,5.0,0
8203,0.5,0
8204,6.5,0
8205,0.5,0
8206,0.5,0
8207,4.5,0
8208,0.5,0
8209,1.5,0
8210,3.5,0
8211,1.5,0
8212,1.0,0
8213,2.5,0
8214,12.5,0
8215,5.5,0
8216,1.5,0
8217,0.5,0
8218,5.5,0
8219,11.0,0
8220,1.0,0
8221,2.5,0
8222,4.5,0
8223,1.5,0
8224,1.5,0
8225,5.0,0
8226,8.5,0
8227,1.0,0
8228,7.0,0
8229,1.5,0
8230,9.0,0
8231,1.5,0
8232,1.5,0
8233,0.5,0
8234,5.0,0
8235,0.5,0
8236,0.5,0
8237,1.5,0
8238,6.0,0
8239,1.0,0
8240,2.5,0
8241,11.5,0
8242,1.5,0
8243,10.5,0
8244,8.0,0
8245,5.0,0
8246,3.5,0
8247,7.5,0
8248,0.5,0
8249,1.5,0
8250,2.0,0
8251,4.5,0
8252,1.0,0
8253,1.0,0
8254,8.5,0
8255,2.5,0
8256,1.0,0
8257,1.5,0
8258,4.5,0
8259,15.0,0
8260,0.5,0
8261,2.5,0
8262,0.5,0
8263,1.5,0
8264,0.5,0
8265,1.5,0
8266,11.5,0
8267,0.5,0
8268,0.5,0
8269,9.5,0
8270,0.5,0
8271,2.0,0
8272,5.5,0
8273,10.5,0
8274,0.5,0
8275,3.5,0
8276,2.5,0
8277,10.5,0
8278,10.0,0
8279,4.0,0
8280,13.5,0
8281,1.5,0
8282,11.0,0
8283,1.5,0
8284,1.5,0
8285,23.5,0
8286,0.5,0
8287,0.5,0
8288,2.5,0
8289,2.0,0
8290,0.5,0
8291,0.5,0
8292,0.5,0
8293,5.0,0
8294,1.5,0
8295,6.0,0
8296,1.0,0
8297,0.5,0
8298,2.5,0
8299,2.5,0
8300,1.5,0
8301,7.0,0
8302,2.5,0
8303,8.0,0
8304,0.5,0
8305,1.0,0
8306,6.0,0
8307,2.5,0
8308,0.5,0
8309,3.5,0
8310,0.5,0
8311,1.0,0
8312,0.5,0
8313,6.0,0
8314,0.5,0
8315,1.5,0
8316,0.5,0
8317,6.0,0
8318,1.0,0
8319,9.5,0
8320,2.0,0
8321,1.0,0
8322,0.5,0
8323,1.0,0
8324,4.0,0
8325,1.0,0
8326,0.5,0
8327,2.5,0
8328,6.5,0
8329,1.5,0
8330,15.5,0
8331,1.0,0
8332,5.5,0
8333,2.0,0
8334,3.0,0
8335,1.0,0
8336,14.5,0
8337,1.0,0
8338,1.0,0
8339,3.0,0
8340,3.5,0
8341,1.5,0
8342,4.5,0
8343,0.5,0
8344,1.5,0
8345,1.0,0
8346,3.5,0
8347,2.0,0
8348,2.5,0
8349,2.5,0
8350,0.5,0
8351,3.0,0
8352,1.0,0
8353,7.0,0
8354,1.0,0
8355,0.5,0
8356,2.0,0
8357,9.5,0
8358,14.0,0
8359,5.0,0
8360,6.0,0
8361,4.5,0
8362,2.5,0
8363,5.5,0
8364,5.5,0
8365,1.0,0
8366,1.0,0
8367,1.5,0
8368,0.5,0
8369,1.5,0
8370,2.5,0
8371,0.5,0
8372,2.0,0
8373,1.5,0
8374,0.5,0
8375,2.0,0
8376,1.0,0
8377,4.5,0
8378,5.5,0
8379,0.5,0
8380,0.5,0
8381,1.5,0
8382,5.5,0
8383,10.5,0
8384,1.5,0
8385,6.0,0
8386,2.0,0
8387,5.0,0
8388,13.0,0
8389,2.5,0
8390,0.5,0
8391,1.5,0
8392,6.0,0
8393,6.0,0
8394,2.0,0
8395,0.5,0
8396,7.0,0
8397,10.5,0
8398,1.0,0
8399,6.5,0
8400,0.5,0
8401,2.0,0
8402,6.0,0
8403,8.5,0
8404,0.5,0
8405,1.0,0
8406,0.5,0
8407,2.0,0
8408,0.5,0
8409,1.5,0
8410,6.0,0
8411,0.5,0
8412,7.0,0
8413,2.5,0
8414,0.5,0
8415,2.5,0
8416,1.5,0
8417,5.5,0
8418,11.5,0
8419,5.0,0
8420,2.5,0
8421,1.5,0
8422,4.5,0
8423,3.5,0
8424,2.0,0
8425,2.5,0
8426,5.0,0
8427,4.0,0
8428,1.5,0
8429,2.0,0
8430,2.5,0
8431,0.5,0
8432,8.0,0
8433,2.5,0
8434,5.5,0
8435,7.0,0
8436,1.0,0
8437,1.5,0
8438,2.5,0
8439,5.5,0
8440,8.5,0
8441,10.5,0
8442,1.5,0
8443,6.0,0
8444,5.5,0
8445,6.0,0
8446,2.5,0
8447,1.5,0
8448,5.5,0
8449,7.0,0
8450,0.5,0
8451,3.0,0
8452,2.0,0
8453,1.5,0
8454,1.0,0
8455,2.0,0
8456,1.5,0
8457,4.5,0
8458,5.0,0
8459,2.0,0
8460,0.5,0
8461,3.5,0
8462,6.0,0
8463,3.0,0
8464,1.5,0
8465,1.5,0
8466,1.0,0
8467,1.0,0
8468,2.5,0
8469,0.5,0
8470,3.0,0
8471,1.5,0
8472,3.5,0
8473,0.5,0
8474,3.5,0
8475,2.0,0
8476,1.0,0
8477,1.0,0
8478,6.0,0
8479,0.5,0
8480,4.0,0
8481,1.5,0
8482,0.5,0
8483,7.5,0
8484,0.5,0
8485,1.5,0
8486,5.5,0
8487,3.5,0
8488,9.5,0
8489,3.0,0
8490,1.0,0
8491,6.0,0
8492,2.0,0
8493,1.5,0
8494,1.5,0
8495,0.5,0
8496,14.0,0
8497,0.5,0
8498,0.5,0
8499,8.0,0
8500,6.5,0
8501,1.5,0
8502,2.0,0
8503,0.5,0
8504,1.0,0
8505,5.0,0
8506,11.0,0
8507,1.5,0
8508,11.5,0
8509,6.0,0
8510,2.0,0
8511,3.0,0
8512,2.0,0
8513,11.0,0
8514,2.5,0
8515,1.5,0
8516,1.0,0
8517,1.0,0
8518,1.0,0
8519,3.0,0
8520,4.0,0
8521,11.5,0
8522,0.5,0
8523,5.5,0
8524,1.5,0
8525,11.5,0
8526,10.5,0
8527,4.0,0
8528,1.5,0
8529,9.5,0
8530,12.5,0
8531,4.5,0
8532,1.5,0
8533,1.5,0
8534,17.0,0
8535,5.5,0
8536,2.0,0
8537,1.0,0
8538,2.0,0
8539,6.0,0
8540,1.0,0
8541,0.5,0
8542,7.5,0
8543,5.5,0
8544,2.0,0
8545,1.0,0
8546,1.0,0
8547,3.5,0
8548,2.5,0
8549,1.0,0
8550,4.5,0
8551,1.5,0
8552,10.0,0
8553,1.5,0
8554,3.5,0
8555,1.5,0
8556,2.5,0
8557,10.5,0
8558,1.5,0
8559,5.5,0
8560,2.5,0
8561,3.0,0
8562,6.5,0
8563,3.0,0
8564,1.5,0
8565,13.5,0
8566,7.0,0
8567,1.5,0
8568,1.5,0
8569,2.5,0
8570,1.0,0
8571,0.5,0
8572,1.0,0
8573,1.5,0
8574,0.5,0
8575,3.5,0
8576,5.5,0
8577,1.0,0
8578,8.5,0
8579,3.0,0
8580,10.0,0
8581,0.5,0
8582,1.5,0
8583,1.5,0
8584,15.0,0
8585,6.0,0
8586,3.0,0
8587,3.5,0
8588,2.5,0
8589,1.0,0
8590,4.0,0
8591,7.0,0
8592,6.5,0
8593,2.0,0
8594,3.5,0
8595,2.5,0
8596,0.5,0
8597,2.5,0
8598,0.5,0
8599,5.0,0
8600,5.5,0
8601,1.5,0
8602,0.5,0
8603,1.0,0
8604,10.0,0
8605,0.5,0
8606,0.5,0
8607,0.5,0
8608,11.0,0
8609,1.0,0
8610,2.5,0
8611,0.5,0
8612,1.0,0
8613,6.0,0
8614,1.0,0
8615,1.0,0
8616,1.5,0
8617,5.5,0
8618,2.5,0
8619,2.0,0
8620,0.5,0
8621,1.5,0
8622,2.0,0
8623,4.0,0
8624,0.5,0
8625,11.5,0
8626,3.5,0
8627,1.5,0
8628,1.5,0
8629,2.5,0
8630,16.0,0
8631,0.5,0
8632,4.0,0
8633,11.5,0
8634,1.5,0
8635,6.0,0
8636,5.5,0
8637,5.0,0
8638,0.5,0
8639,10.0,0
8640,8.5,0
8641,1.5,0
8642,2.5,0
8643,1.0,0
8644,1.0,0
8645,3.0,0
8646,2.0,0
8647,7.5,0
8648,1.0,0
8649,0.5,0
8650,12.5,0
8651,1.5,0
8652,4.5,0
8653,2.0,0
8654,2.0,0
8655,0.5,0
8656,2.0,0
8657,0.5,0
8658,0.5,0
8659,5.5,0
8660,5.0,0
8661,6.5,0
8662,3.5,0
8663,0.5,0
8664,6.0,0
8665,1.5,0
8666,6.0,0
8667,1.5,0
8668,0.5,0
8669,6.0,0
8670,2.5,0
8671,17.0,0
8672,6.0,0
8673,0.5,0
8674,0.5,0
8675,11.5,0
8676,11.5,0
8677,0.5,0
8678,1.0,0
8679,8.0,0
8680,4.5,0
8681,13.0,0
8682,0.5,0
8683,1.5,0
8684,1.5,0
8685,0.5,0
8686,0.5,0
8687,1.0,0
8688,0.5,0
8689,5.5,0
8690,11.0,0
8691,0.5,0
8692,0.5,0
8693,0.5,0
8694,1.0,0
8695,3.5,0
8696,2.5,0
8697,5.0,0
8698,1.0,0
8699,4.5,0
8700,5.5,0
8701,3.5,0
8702,2.5,0
8703,11.5,0
8704,1.5,0
8705,0.5,0
8706,0.5,0
8707,0.5,0
8708,8.0,0
8709,1.5,0
8710,0.5,0
8711,3.5,0
8712,1.0,0
8713,4.5,0
8714,6.5,0
8715,5.5,0
8716,10.0,0
8717,0.5,0
8718,6.5,0
8719,7.0,0
8720,0.5,0
8721,2.0,0
8722,2.0,0
8723,1.0,0
8724,5.5,0
8725,0.5,0
8726,8.0,0
8727,4.5,0
8728,0.5,0
8729,3.0,0
8730,6.5,0
8731,3.0,0
8732,0.5,0
8733,2.5,0
8734,1.0,0
8735,2.5,0
8736,1.0,0
8737,7.5,0
8738,5.0,0
8739,3.0,0
8740,0.5,0
8741,2.5,0
8742,1.5,0
8743,6.5,0
8744,5.5,0
8745,0.5,0
8746,5.0,0
8747,2.5,0
8748,5.5,0
8749,4.5,0
8750,8.5,0
8751,0.5,0
8752,2.5,0
8753,2.0,0
8754,1.5,0
8755,6.5,0
8756,6.0,0
8757,1.5,0
8758,2.5,0
8759,7.0,0
8760,4.0,0
8761,11.0,0
8762,2.0,0
8763,0.5,0
8764,1.5,0
8765,6.0,0
8766,5.5,0
8767,0.5,0
8768,2.0,0
8769,2.5,0
8770,19.0,0
8771,7.0,0
8772,1.5,0
8773,2.0,0
8774,4.0,0
8775,1.5,0
8776,4.0,0
8777,5.0,0
8778,0.5,0
8779,0.5,0
8780,1.5,0
8781,4.0,0
8782,3.0,0
8783,5.0,0
8784,6.0,0
8785,0.5,0
8786,0.5,0
8787,1.5,0
8788,0.5,0
8789,6.0,0
8790,1.5,0
8791,5.0,0
8792,0.5,0
8793,0.5,0
8794,0.5,0
8795,2.0,0
8796,7.5,0
8797,5.5,0
8798,1.0,0
8799,3.0,0
8800,1.5,0
8801,4.0,0
8802,1.0,0
8803,0.5,0
8804,7.5,0
8805,5.0,0
8806,1.5,0
8807,11.0,0
8808,1.0,0
8809,1.0,0
8810,3.0,0
8811,0.5,0
8812,4.5,0
8813,1.5,0
8814,0.5,0
8815,1.0,0
8816,2.0,0
8817,5.5,0
8818,0.5,0
8819,1.5,0
8820,12.0,0
8821,0.5,0
8822,1.0,0
8823,6.5,0
8824,1.0,0
8825,5.5,0
8826,1.0,0
8827,14.0,0
8828,3.5,0
8829,2.0,0
8830,2.0,0
8831,2.5,0
8832,1.5,0
8833,0.5,0
8834,7.0,0
8835,2.0,0
8836,1.5,0
8837,0.5,0
8838,0.5,0
8839,0.5,0
8840,3.5,0
8841,3.5,0
8842,0.5,0
8843,1.5,0
8844,1.0,0
8845,5.0,0
8846,0.5,0
8847,1.5,0
8848,1.5,0
8849,5.5,0
8850,6.0,0
8851,1.0,0
8852,6.5,0
8853,1.5,0
8854,11.5,0
8855,4.0,0
8856,1.5,0
8857,4.5,0
8858,10.0,0
8859,2.5,0
8860,8.5,0
8861,0.5,0
8862,16.5,0
8863,8.5,0
8864,2.0,0
8865,2.5,0
8866,4.0,0
8867,13.0,0
8868,4.5,0
8869,2.0,0
8870,5.0,0
8871,7.5,0
8872,1.5,0
8873,0.5,0
8874,6.0,0
8875,3.0,0
8876,6.5,0
8877,0.5,0
8878,1.5,0
8879,1.5,0
8880,0.5,0
8881,3.5,0
8882,9.5,0
8883,1.0,0
8884,15.5,0
8885,1.5,0
8886,3.5,0
8887,1.5,0
8888,12.5,0
8889,1.5,0
8890,0.5,0
8891,4.0,0
8892,1.5,0
8893,2.0,0
8894,4.5,0
8895,1.0,0
8896,1.0,0
8897,2.0,0
8898,1.0,0
8899,9.5,0
8900,12.0,0
8901,6.5,0
8902,3.5,0
8903,1.0,0
8904,11.5,0
8905,1.0,0
8906,2.5,0
8907,11.5,0
8908,4.0,0
8909,1.5,0
8910,1.5,0
8911,5.5,0
8912,3.5,0
8913,1.0,0
8914,0.5,0
8915,0.5,0
8916,2.0,0
8917,5.5,0
8918,4.5,0
8919,5.5,0
8920,1.5,0
8921,0.5,0
8922,1.5,0
8923,5.5,0
8924,2.0,0
8925,1.5,0
8926,0.5,0
8927,2.5,0
8928,8.0,0
8929,1.0,0
8930,5.0,0
8931,4.5,0
8932,0.5,0
8933,0.5,0
8934,1.5,0
8935,2.5,0
8936,10.5,0
8937,4.5,0
8938,1.5,0
8939,1.0,0
8940,0.5,0
8941,2.0,0
8942,11.5,0
8943,3.5,0
8944,0.5,0
8945,4.0,0
8946,6.0,0
8947,0.5,0
8948,7.0,0
8949,1.5,0
8950,2.0,0
8951,9.5,0
8952,1.0,0
8953,3.5,0
8954,0.5,0
8955,1.5,0
8956,5.0,0
8957,3.0,0
8958,0.5,0
8959,0.5,0
8960,1.0,0
8961,3.0,0
8962,5.5,0
8963,1.5,0
8964,6.0,0
8965,5.5,0
8966,0.5,0
8967,1.5,0
8968,0.5,0
8969,0.5,0
8970,3.0,0
8971,0.5,0
8972,0.5,0
8973,4.0,0
8974,3.5,0
8975,5.0,0
8976,1.5,0
8977,1.0,0
8978,1.5,0
8979,1.0,0
8980,5.5,0
8981,2.5,0
8982,1.0,0
8983,1.5,0
8984,6.5,0
8985,0.5,0
8986,2.5,0
8987,1.5,0
8988,1.0,0
8989,5.5,0
8990,0.5,0
8991,0.5,0
8992,1.0,0
8993,2.0,0
8994,3.0,0
8995,0.5,0
8996,2.5,0
8997,1.5,0
8998,0.5,0
8999,1.5,0
9000,7.0,0
9001,5.0,0
9002,1.5,0
9003,5.5,0
9004,3.0,0
9005,5.0,0
9006,1.0,0
9007,8.0,0
9008,2.5,0
9009,2.0,0
9010,2.5,0
9011,1.5,0
9012,5.0,0
9013,1.5,0
9014,0.5,0
9015,1.0,0
9016,5.0,0
9017,6.0,0
9018,2.5,0
9019,3.0,0
9020,1.5,0
9021,1.0,0
9022,4.0,0
9023,4.0,0
9024,8.0,0
9025,5.5,0
9026,0.5,0
9027,1.5,0
9028,7.0,0
9029,3.0,0
9030,1.5,0
9031,9.0,0
9032,2.0,0
9033,3.5,0
9034,1.0,0
9035,3.5,0
9036,2.5,0
9037,2.5,0
9038,5.0,0
9039,3.0,0
9040,7.5,0
9041,2.0,0
9042,3.0,0
9043,2.0,0
9044,4.5,0
9045,6.0,0
9046,3.0,0
9047,1.5,0
9048,4.5,0
9049,6.5,0
9050,1.5,0
9051,1.0,0
9052,0.5,0
9053,8.5,0
9054,1.5,0
9055,0.5,0
9056,2.5,0
9057,1.0,0
9058,1.5,0
9059,6.0,0
9060,1.0,0
9061,1.5,0
9062,11.5,0
9063,8.0,0
9064,1.5,0
9065,1.0,0
9066,3.5,0
9067,2.0,0
9068,1.5,0
9069,4.5,0
9070,11.5,0
9071,0.5,0
9072,4.0,0
9073,3.5,0
9074,1.5,0
9075,10.0,0
9076,5.0,0
9077,0.5,0
9078,1.5,0
9079,2.5,0
9080,1.5,0
9081,2.0,0
9082,3.5,0
9083,6.0,0
9084,11.5,0
9085,0.5,0
9086,0.5,0
9087,0.5,0
9088,7.0,0
9089,1.0,0
9090,0.5,0
9091,13.0,0
9092,9.0,0
9093,1.0,0
9094,0.5,0
9095,0.5,0
9096,3.0,0
9097,0.5,0
9098,0.5,0
9099,0.5,0
9100,3.5,0
9101,0.5,0
9102,1.0,0
9103,9.5,0
9104,0.5,0
9105,5.0,0
9106,1.0,0
9107,1.5,0
9108,7.5,0
9109,3.5,0
9110,0.5,0
9111,1.5,0
9112,4.5,0
9113,9.5,0
9114,1.5,0
9115,0.5,0
9116,10.0,0
9117,0.5,0
9118,0.5,0
9119,3.0,0
9120,6.5,0
9121,4.0,0
9122,1.0,0
9123,2.0,0
9124,6.0,0
9125,0.5,0
9126,0.5,0
9127,1.0,0
9128,0.5,0
9129,1.0,0
9130,5.5,0
9131,1.5,0
9132,6.5,0
9133,1.0,0
9134,3.5,0
9135,0.5,0
9136,8.5,0
9137,1.5,0
9138,4.0,0
9139,1.0,0
9140,0.5,0
9141,0.5,0
9142,1.5,0
9143,0.5,0
9144,9.0,0
9145,0.5,0
9146,6.0,0
9147,0.5,0
9148,3.5,0
9149,0.5,0
9150,1.0,0
9151,0.5,0
9152,1.5,0
9153,1.5,0
9154,8.5,0
9155,5.5,0
9156,0.5,0
9157,3.0,0
9158,1.5,0
9159,1.5,0
9160,0.5,0
9161,5.0,0
9162,2.0,0
9163,3.5,0
9164,1.5,0
9165,2.5,0
9166,2.0,0
9167,7.0,0
9168,5.5,0
9169,1.5,0
9170,0.5,0
9171,0.5,0
9172,0.5,0
9173,12.5,0
9174,1.0,0
9175,1.5,0
9176,9.5,0
9177,2.0,0
9178,1.5,0
9179,1.5,0
9180,2.5,0
9181,3.5,0
9182,3.5,0
9183,1.0,0
9184,1.5,0
9185,2.0,0
9186,1.5,0
9187,1.0,0
9188,14.5,0
9189,1.5,0
9190,6.5,0
9191,4.0,0
9192,1.0,0
9193,0.5,0
9194,0.5,0
9195,2.5,0
9196,1.0,0
9197,1.5,0
9198,1.5,0
9199,12.0,0
9200,0.5,0
9201,13.0,0
9202,0.5,0
9203,2.0,0
9204,7.5,0
9205,1.5,0
9206,10.5,0
9207,0.5,0
9208,1.5,0
9209,1.5,0
9210,11.5,0
9211,7.5,0
9212,2.0,0
9213,1.0,0
9214,4.0,0
9215,3.0,0
9216,0.5,0
9217,1.5,0
9218,2.5,0
9219,0.5,0
9220,0.5,0
9221,11.0,0
9222,5.5,0
9223,0.5,0
9224,2.0,0
9225,6.0,0
9226,1.5,0
9227,0.5,0
9228,2.5,0
9229,0.5,0
9230,1.0,0
9231,2.5,0
9232,0.5,0
9233,0.5,0
9234,1.5,0
9235,7.0,0
9236,1.5,0
9237,10.5,0
9238,16.5,0
9239,1.5,0
9240,4.5,0
9241,2.0,0
9242,1.5,0
9243,0.5,0
9244,0.5,0
9245,6.0,0
9246,3.5,0
9247,1.5,0
9248,4.0,0
9249,0.5,0
9250,3.5,0
9251,3.5,0
9252,3.5,0
9253,1.0,0
9254,1.0,0
9255,4.0,0
9256,0.5,0
9257,1.5,0
9258,1.5,0
9259,1.5,0
9260,6.0,0
9261,2.5,0
9262,4.5,0
9263,1.0,0
9264,2.5,0
9265,1.0,0
9266,5.0,0
9267,2.5,0
9268,2.5,0
9269,4.0,0
9270,7.5,0
9271,0.5,0
9272,0.5,0
9273,4.0,0
9274,4.5,0
9275,1.5,0
9276,1.5,0
9277,0.5,0
9278,4.5,0
9279,1.0,0
9280,11.0,0
9281,0.5,0
9282,1.0,0
9283,10.5,0
9284,5.0,0
9285,4.0,0
9286,6.0,0
9287,8.0,0
9288,0.5,0
9289,1.0,0
9290,2.5,0
9291,4.0,0
9292,0.5,0
9293,7.5,0
9294,1.0,0
9295,8.0,0
9296,4.0,0
9297,1.5,0
9298,1.5,0
9299,0.5,0
9300,4.0,0
9301,3.0,0
9302,0.5,0
9303,2.0,0
9304,0.5,0
9305,2.5,0
9306,1.5,0
9307,1.5,0
9308,5.5,0
9309,0.5,0
9310,1.0,0
9311,0.5,0
9312,0.5,0
9313,2.0,0
9314,2.5,0
9315,7.5,0
9316,6.5,0
9317,0.5,0
9318,0.5,0
9319,3.5,0
9320,5.5,0
9321,0.5,0
9322,1.5,0
9323,24.5,0
9324,2.5,0
9325,0.5,0
9326,2.5,0
9327,2.5,0
9328,3.0,0
9329,3.0,0
9330,7.5,0
9331,1.0,0
9332,1.5,0
9333,3.0,0
9334,0.5,0
9335,3.5,0
9336,2.0,0
9337,1.0,0
9338,5.0,0
9339,1.5,0
9340,2.5,0
9341,6.0,0
9342,3.0,0
9343,3.0,0
9344,1.5,0
9345,4.5,0
9346,0.5,0
9347,7.0,0
9348,3.0,0
9349,3.0,0
9350,1.5,0
9351,4.0,0
9352,1.5,0
9353,11.5,0
9354,0.5,0
9355,3.0,0
9356,0.5,0
9357,11.5,0
9358,2.0,0
9359,2.5,0
9360,12.0,0
9361,3.5,0
9362,11.5,0
9363,1.5,0
9364,0.5,0
9365,0.5,0
9366,6.5,0
9367,1.5,0
9368,2.0,0
9369,11.5,0
9370,1.5,0
9371,1.5,0
9372,0.5,0
9373,0.5,0
9374,4.5,0
9375,1.5,0
9376,1.0,0
9377,14.5,0
9378,0.5,0
9379,6.0,0
9380,2.5,0
9381,2.5,0
9382,6.5,0
9383,5.0,0
9384,0.5,0
9385,1.5,0
9386,3.0,0
9387,5.5,0
9388,0.5,0
9389,3.0,0
9390,1.0,0
9391,1.5,0
9392,2.0,0
9393,2.5,0
9394,3.0,0
9395,5.5,0
9396,0.5,0
9397,10.5,0
9398,1.0,0
9399,6.0,0
9400,1.5,0
9401,2.5,0
9402,3.0,0
9403,1.0,0
9404,2.5,0
9405,1.0,0
9406,0.5,0
9407,0.5,0
9408,5.5,0
9409,5.5,0
9410,2.0,0
9411,1.5,0
9412,6.5,0
9413,12.0,0
9414,4.0,0
9415,0.5,0
9416,5.5,0
9417,1.0,0
9418,5.0,0
9419,1.0,0
9420,4.0,0
9421,5.0,0
9422,7.5,0
9423,2.0,0
9424,0.5,0
9425,4.0,0
9426,2.5,0
9427,2.0,0
9428,1.5,0
9429,2.0,0
9430,2.0,0
